,카테고리,위도,경도
4562,보안등,37.5404717102,126.8395645541
4563,보안등,37.5404648774,126.8398409957
4564,보안등,37.5403655143,126.8394554783
4565,보안등,37.5403655143,126.8394554783
4566,보안등,37.5400123468,126.83987138260001
4567,보안등,37.5398448073,126.8399719915
4568,보안등,37.5279402791,126.8443045754
4569,보안등,37.5402949705,126.83992327989999
4570,보안등,37.5403655143,126.8394554783
4571,보안등,37.5403655143,126.8394554783
4572,보안등,37.5393561838,126.8395650207
4573,보안등,37.5393563799,126.83937787200001
4574,보안등,37.5403655143,126.8394554783
4575,보안등,37.539264109499996,126.8391071918
4576,보안등,37.5394442254,126.8387154222
4577,보안등,37.5403655143,126.8394554783
4578,보안등,37.5403655143,126.8394554783
4579,보안등,37.5403655143,126.8394554783
4580,보안등,37.5403655143,126.8394554783
4581,보안등,37.5403655143,126.8394554783
4582,보안등,37.5403655143,126.8394554783
4583,보안등,37.5403655143,126.8394554783
4584,보안등,37.5403655143,126.8394554783
4585,보안등,37.5405431935,126.8383343396
4586,보안등,37.5349713423,126.8357366281
4587,보안등,37.5401191006,126.83761731799999
4588,보안등,37.5371505265,126.8416261674
4589,보안등,37.5400212772,126.8372428908
4590,보안등,37.5399206364,126.83685172450001
4591,보안등,37.5394171695,126.8368599499
4592,보안등,37.539361144000004,126.8370678134
4593,보안등,37.539536141,126.8372804925
4594,보안등,37.5395873958,126.8374025823
4595,보안등,37.5398228511,126.8370279984
4596,보안등,37.5399129993,126.8373897682
4597,보안등,37.5396602424,126.8376978571
4598,보안등,37.5401358114,126.8378448266
4599,보안등,37.539903613,126.83803383700001
4600,보안등,37.5395137809,126.8382530581
4601,보안등,37.5393109419,126.8383670977
4602,보안등,37.539388527,126.83850542450001
4603,보안등,37.539746231399995,126.83851110260001
4604,보안등,37.539022748600004,126.8392518615
4605,보안등,37.5390744373,126.83896627680001
4606,보안등,37.5391829813,126.8388808425
4607,보안등,37.5390366727,126.8384950948
4608,보안등,37.5389635104,126.8386920176
4609,보안등,37.5388706524,126.8384540407
4610,보안등,37.5388100065,126.83831601770001
4611,보안등,37.5387219073,126.83806649040001
4612,보안등,37.5386328499,126.8376446416
4613,보안등,37.5387493971,126.8377450906
4614,보안등,37.5389375173,126.83780453840001
4615,보안등,37.538881325700004,126.83808956729999
4616,보안등,37.539264436399996,126.8379624649
4617,보안등,37.5394956775,126.83779812450001
4618,보안등,37.5394246867,126.8373453428
4619,보안등,37.539300804,126.8374141801
4620,보안등,37.539157636700004,126.83767722200001
4621,보안등,37.5390571445,126.83745838440001
4622,보안등,37.5390614177,126.83729001020001
4623,보안등,37.5391941983,126.8370746261
4624,보안등,37.5387671228,126.83707329239999
4625,보안등,37.538434113899996,126.8370082782
4626,보안등,37.5385152156,126.8372127858
4627,보안등,37.5385152156,126.8372127858
4628,보안등,37.5385367526,126.8380012651
4629,보안등,37.5389129458,126.8385466178
4630,보안등,37.5388903308,126.8375611457
4631,보안등,37.538301720999996,126.8365258799
4632,보안등,37.5380799959,126.83594897489999
4633,보안등,37.5383901735,126.83579305709999
4634,보안등,37.5380070821,126.8359973352
4635,보안등,37.5383481223,126.8356818122
4636,보안등,37.5378563899,126.8354467542
4637,보안등,37.5381863321,126.8352501715
4638,보안등,37.538136150999996,126.8351243492
4639,보안등,37.531688196,126.84127703620001
4640,보안등,37.5318921448,126.8442261025
4641,보안등,37.5318921448,126.8442261025
4642,보안등,37.5318921448,126.8442261025
4643,보안등,37.5318921448,126.8442261025
4644,보안등,37.5318921448,126.8442261025
4645,보안등,37.5318921448,126.8442261025
4646,보안등,37.5318921448,126.8442261025
4647,보안등,37.5309300973,126.8455606214
4648,보안등,37.5302013425,126.847273066
4649,보안등,37.5378563899,126.8354467542
4650,보안등,37.5295856374,126.8422305741
4651,보안등,37.5281280856,126.8465363919
4652,보안등,37.5292700082,126.84757544809999
4653,보안등,37.5356305081,126.8363166257
4654,보안등,37.5358308974,126.83547869879999
4655,보안등,37.5358987637,126.8351706858
4656,보안등,37.5357397385,126.8357536114
4657,보안등,37.5302771962,126.8549107831
4658,보안등,37.5315951448,126.8408249109
4659,보안등,37.537748095,126.83519207319999
4660,보안등,37.5296801179,126.841800691
4661,보안등,37.5298678566,126.8411073451
4662,보안등,37.529759803400005,126.8386974718
4663,보안등,37.5293917576,126.8432572198
4664,보안등,37.537574122399995,126.835652056
4665,보안등,37.5377598476,126.8359322517
4666,보안등,37.537648641,126.8361101351
4667,보안등,37.5379017307,126.8363043067
4668,보안등,37.5376779679,126.8364671609
4669,보안등,37.5375363875,126.8365080895
4670,보안등,37.5383806116,126.8349448117
4671,보안등,37.5383806116,126.8349448117
4672,보안등,37.5385794105,126.835230411
4673,보안등,37.538578222199995,126.83547673620001
4674,보안등,37.5387133051,126.8356227397
4675,보안등,37.5387302161,126.8357322298
4676,보안등,37.5386852869,126.8347210125
4677,보안등,37.5387410704,126.83492263219999
4678,보안등,37.5389274616,126.8349688384
4679,보안등,37.5388332338,126.83453003129999
4680,보안등,37.539014955700004,126.8347805929
4681,보안등,37.5391744362,126.83471880129999
4682,보안등,37.5394216042,126.83454287469999
4683,보안등,37.5393934162,126.83416694299999
4684,보안등,37.5393054855,126.83436435620001
4685,보안등,37.5391744362,126.83471880129999
4686,보안등,37.5395655407,126.8348338028
4687,보안등,37.5392520093,126.8348454698
4688,보안등,37.5392960836,126.83504994569999
4689,보안등,37.5396575542,126.8351070819
4690,보안등,37.5397974648,126.8356136839
4691,보안등,37.5396454409,126.83559546110001
4692,보안등,37.5400547881,126.83580649219999
4693,보안등,37.5399144582,126.8358393871
4694,보안등,37.5398123542,126.8360189531
4695,보안등,37.5398582247,126.8362856595
4696,보안등,37.5397021075,126.8361744355
4697,보안등,37.539660543000004,126.83589436860001
4698,보안등,37.5395108472,126.83567134030001
4699,보안등,37.5393996292,126.83571118649999
4700,보안등,37.5392243771,126.83602974520001
4701,보안등,37.5392565754,126.8361831044
4702,보안등,37.5391511047,126.83620924620001
4703,보안등,37.538996904,126.8362455647
4704,보안등,37.5385762759,126.83634548879999
4705,보안등,37.5390663932,126.8354189762
4706,보안등,37.5402260726,126.8361990874
4707,보안등,37.538691784499996,126.83595623379999
4708,보안등,37.5386494246,126.83581726790001
4709,보안등,37.538467258699995,126.83608831629999
4710,보안등,37.5374967582,126.8375633766
4711,보안등,37.5376702218,126.8375133291
4712,보안등,37.537728924899994,126.8376793007
4713,보안등,37.5377465722,126.8378670856
4714,보안등,37.5380425829,126.8380877601
4715,보안등,37.538111861,126.8386738251
4716,보안등,37.5381321474,126.8388160073
4717,보안등,37.537723837399994,126.83810825
4718,보안등,37.538111861,126.8386738251
4719,보안등,37.5379780158,126.83890357530001
4720,보안등,37.5379175773,126.8391815937
4721,보안등,37.5383451986,126.8391205941
4722,보안등,37.538598437800005,126.83896515069999
4723,보안등,37.537921171,126.8394388817
4724,보안등,37.5377949066,126.83974521389999
4725,보안등,37.5382333066,126.83972583270001
4726,보안등,37.5386187637,126.8394675964
4727,보안등,37.538530266500004,126.8397188608
4728,보안등,37.5386872934,126.83963977370001
4729,보안등,37.5384149437,126.83978903280001
4730,보안등,37.5381639556,126.8399442419
4731,보안등,37.538058911,126.84041911790001
4732,보안등,37.538308894800004,126.84025361629999
4733,보안등,37.5385937514,126.84009143360001
4734,보안등,37.538853689,126.8400243474
4735,보안등,37.5389188324,126.84029146440001
4736,보안등,37.5390435598,126.8404463249
4737,보안등,37.5386652608,126.8404689685
4738,보안등,37.5385039163,126.8407541049
4739,보안등,37.5382171736,126.8407209968
4740,보안등,37.5386347471,126.84102583399999
4741,보안등,37.538762311599996,126.841415245
4742,보안등,37.5386581948,126.8416454951
4743,보안등,37.5390208591,126.8417217822
4744,보안등,37.5391219642,126.8416642022
4745,보안등,37.5390127588,126.8412583435
4746,보안등,37.5389313959,126.8410554148
4747,보안등,37.5386955161,126.8409229667
4748,보안등,37.539083587600004,126.8405970666
4749,보안등,37.539083587600004,126.8405970666
4750,보안등,37.5391375628,126.840868282
4751,보안등,37.5393940898,126.8409444519
4752,보안등,37.5393333722,126.8412865168
4753,보안등,37.5394431843,126.84147309309999
4754,보안등,37.539539199000004,126.8411142069
4755,보안등,37.5396626962,126.8410251225
4756,보안등,37.5380739526,126.8424957856
4757,보안등,37.537944130700005,126.84257243270001
4758,보안등,37.5376035728,126.8427902764
4759,보안등,37.5378930694,126.84211904809999
4760,보안등,37.5379977591,126.8423164949
4761,보안등,37.5378495366,126.8424454548
4762,보안등,37.5375412943,126.84264037530001
4763,보안등,37.5374384224,126.84252190129999
4764,보안등,37.5374021423,126.84240939729999
4765,보안등,37.5372827527,126.8421342517
4766,보안등,37.5373780133,126.8416145979
4767,보안등,37.5373015773,126.8416584339
4768,보안등,37.5371505265,126.8416261674
4769,보안등,37.537025694499995,126.8413252383
4770,보안등,37.5369113793,126.84140841600001
4771,보안등,37.5370306202,126.841035123
4772,보안등,37.5373792698,126.8408068465
4773,보안등,37.538067682,126.8417816151
4774,보안등,37.5378545235,126.8416605459
4775,보안등,37.5377391968,126.8417286777
4776,보안등,37.5377484961,126.84154128739999
4777,보안등,37.5377035954,126.8413839958
4778,보안등,37.5374210765,126.8414097126
4779,보안등,37.5372798359,126.84049998020001
4780,보안등,37.5369330006,126.84093745959999
4781,보안등,37.5367176134,126.8411024299
4782,보안등,37.5363610956,126.8413092223
4783,보안등,37.5362706192,126.841364289
4784,보안등,37.5359277123,126.8415758021
4785,보안등,37.5359277123,126.8415758021
4786,보안등,37.536187162800005,126.84168228760001
4787,보안등,37.5365186423,126.8416835103
4788,보안등,37.5365186423,126.8416835103
4789,보안등,37.5365186423,126.8416835103
4790,보안등,37.5367608787,126.84138339020001
4791,보안등,37.5370461049,126.8416965384
4792,보안등,37.5372215291,126.8419653411
4793,보안등,37.5372827527,126.8421342517
4794,보안등,37.537342529499995,126.8422994319
4795,보안등,37.5369113793,126.84140841600001
4796,보안등,37.5365186423,126.8416835103
4797,보안등,37.5365186423,126.8416835103
4798,보안등,37.5360033957,126.8421809617
4799,보안등,37.5360033957,126.8421809617
4800,보안등,37.5360166295,126.8417688638
4801,보안등,37.5358461415,126.8413518372
4802,보안등,37.5357917027,126.84120407389999
4803,보안등,37.5362012354,126.8409573433
4804,보안등,37.5363094924,126.84059120459999
4805,보안등,37.536485722399995,126.8407874748
4806,보안등,37.5367341224,126.8406497018
4807,보안등,37.5371756756,126.84036306950001
4808,보안등,37.5365916398,126.83989136950001
4809,보안등,37.537012394899996,126.839683527
4810,보안등,37.5367231686,126.8398787555
4811,보안등,37.536418689099996,126.8400547805
4812,보안등,37.5362111921,126.84019031780001
4813,보안등,37.535998522,126.8402982583
4814,보안등,37.535636282199995,126.8402701792
4815,보안등,37.5360062103,126.8407873628
4816,보안등,37.5363094924,126.84059120459999
4817,보안등,37.5365959296,126.8403980225
4818,보안등,37.5368911885,126.8401991629
4819,보안등,37.5371329553,126.8400871986
4820,보안등,37.5371621974,126.8392610601
4821,보안등,37.5368410784,126.83906057729999
4822,보안등,37.536602636,126.8392311464
4823,보안등,37.5362682368,126.8396669039
4824,보안등,37.5358762477,126.8396270114
4825,보안등,37.5355910655,126.8398145348
4826,보안등,37.5362682368,126.8396669039
4827,보안등,37.5353286322,126.83996806520001
4828,보안등,37.535671666,126.8409857355
4829,보안등,37.535634084099996,126.8408443862
4830,보안등,37.5354306339,126.8403071631
4831,보안등,37.5353286322,126.83996806520001
4832,보안등,37.5353636476,126.8395449491
4833,보안등,37.5357417622,126.8397182668
4834,보안등,37.535986464400004,126.8395786893
4835,보안등,37.5362192633,126.839431782
4836,보안등,37.53648366,126.8392650057
4837,보안등,37.5368410784,126.83906057729999
4838,보안등,37.5371277806,126.8388653508
4839,보안등,37.536879634,126.83852724129999
4840,보안등,37.5363877841,126.83853146989999
4841,보안등,37.5362273024,126.8381266465
4842,보안등,37.536487307899996,126.83797843079999
4843,보안등,37.5368418466,126.8379094373
4844,보안등,37.536949148299996,126.8377072407
4845,보안등,37.5366402981,126.8375197502
4846,보안등,37.5364277245,126.8375650166
4847,보안등,37.536336498000004,126.8378598424
4848,보안등,37.535863072,126.83769895889999
4849,보안등,37.5358879223,126.8381459357
4850,보안등,37.5356530059,126.83799573649999
4851,보안등,37.5358274366,126.8384540433
4852,보안등,37.5358778934,126.8386523884
4853,보안등,37.536217200500005,126.8389095129
4854,보안등,37.535939658800004,126.8388186898
4855,보안등,37.5356934267,126.83895895180001
4856,보안등,37.535533553200004,126.83866840459999
4857,보안등,37.5353466014,126.8382114839
4858,보안등,37.5354925243,126.8381172599
4859,보안등,37.5350821612,126.8380823939
4860,보안등,37.5351535462,126.83849600200001
4861,보안등,37.5351667421,126.838724069
4862,보안등,37.5353842081,126.8386981435
4863,보안등,37.5354904505,126.83897285229999
4864,보안등,37.5355547843,126.83910690180001
4865,보안등,37.5353554059,126.839182457
4866,보안등,37.5353636476,126.8395449491
4867,보안등,37.5351655194,126.8390826204
4868,보안등,37.5350190112,126.8386822981
4869,보안등,37.5348333605,126.8387155092
4870,보안등,37.534687327,126.8383337437
4871,보안등,37.5342931928,126.8385702677
4872,보안등,37.534522260799996,126.83899100020001
4873,보안등,37.5341578158,126.83899800639999
4874,보안등,37.533897935300004,126.83937136360001
4875,보안등,37.5334930498,126.840119409
4876,보안등,37.5337649104,126.8398746715
4877,보안등,37.5340511161,126.8397773241
4878,보안등,37.5342861629,126.8396267959
4879,보안등,37.5344940501,126.8395136618
4880,보안등,37.533905179899996,126.8403285183
4881,보안등,37.5342203581,126.8401349406
4882,보안등,37.5343908748,126.8400369356
4883,보안등,37.534694897600005,126.8398562775
4884,보안등,37.5347861171,126.83961893680001
4885,보안등,37.534683638800004,126.8393283817
4886,보안등,37.5348254138,126.83929718969999
4887,보안등,37.5342436134,126.83881623040001
4888,보안등,37.5339781034,126.8387610234
4889,보안등,37.5337439686,126.8389187927
4890,보안등,37.5334196971,126.8391159011
4891,보안등,37.5331163189,126.8393060614
4892,보안등,37.533006686,126.8394523595
4893,보안등,37.5331872871,126.8400134842
4894,보안등,37.533267781300005,126.8402389128
4895,보안등,37.5333891334,126.840429521
4896,보안등,37.5335527498,126.8410268918
4897,보안등,37.5340642263,126.84074363270001
4898,보안등,37.5343306964,126.8405761826
4899,보안등,37.5345645926,126.8404402541
4900,보안등,37.5346549338,126.8400857014
4901,보안등,37.5348451786,126.84025116149999
4902,보안등,37.535072195,126.83982582739999
4903,보안등,37.5348893826,126.84049183379999
4904,보안등,37.5346741689,126.840384468
4905,보안등,37.5344691553,126.84075815889999
4906,보안등,37.5339777954,126.84092563370001
4907,보안등,37.534129609699995,126.8411902875
4908,보안등,37.5336693603,126.8413776056
4909,보안등,37.5340028349,126.84152262469999
4910,보안등,37.5343256739,126.8413292619
4911,보안등,37.5342262331,126.8416197928
4912,보안등,37.5344223702,126.8417463228
4913,보안등,37.5346241185,126.8416226851
4914,보안등,37.5347246558,126.84154485709999
4915,보안등,37.534796761500004,126.84149684540002
4916,보안등,37.5350297059,126.84138943290002
4917,보안등,37.5352883195,126.841208083
4918,보안등,37.534650479,126.84112423959999
4919,보안등,37.534995631,126.84064050280001
4920,보안등,37.5353017655,126.8404883532
4921,보안등,37.535598685100005,126.84132068129999
4922,보안등,37.535468011999995,126.8410987452
4923,보안등,37.535294528,126.84153720219999
4924,보안등,37.5350739102,126.84169923639999
4925,보안등,37.5348082527,126.84186905850001
4926,보안등,37.5345198522,126.84201086809999
4927,보안등,37.5345198522,126.84201086809999
4928,보안등,37.5338686482,126.8417706866
4929,보안등,37.5340401079,126.84224166930001
4930,보안등,37.534090332199995,126.8424055048
4931,보안등,37.534172195,126.8425795698
4932,보안등,37.5344763256,126.84261196790001
4933,보안등,37.5348394762,126.8423774531
4934,보안등,37.5351693448,126.84218441639999
4935,보안등,37.5354110606,126.84203286120001
4936,보안등,37.5355044203,126.84197756360001
4937,보안등,37.5353827417,126.8417431619
4938,보안등,37.5355807902,126.8421535664
4939,보안등,37.5360033957,126.8421809617
4940,보안등,37.5359107796,126.8425234166
4941,보안등,37.536144643,126.8424963359
4942,보안등,37.535984067600005,126.84268618959999
4943,보안등,37.5356717766,126.8423450395
4944,보안등,37.5355541709,126.8426638983
4945,보안등,37.5358354377,126.84278018469999
4946,보안등,37.535919858,126.8429808376
4947,보안등,37.535453387,126.8431665782
4948,보안등,37.536466772,126.843529234
4949,보안등,37.536466772,126.843529234
4950,보안등,37.5347304553,126.84339335770001
4951,보안등,37.5349147415,126.8432814141
4952,보안등,37.5352762987,126.84306727030001
4953,보안등,37.535634862600006,126.84283842200001
4954,보안등,37.5355541709,126.8426638983
4955,보안등,37.5354559804,126.84254258899999
4956,보안등,37.5352613873,126.8426272894
4957,보안등,37.5349695389,126.84281933950001
4958,보안등,37.5348009988,126.8429148457
4959,보안등,37.534432498600005,126.84312481719999
4960,보안등,37.5345259865,126.8435052298
4961,보안등,37.5346656687,126.8438660867
4962,보안등,37.534657658600004,126.844282239
4963,보안등,37.5348859942,126.844299075
4964,보안등,37.5344633302,126.84456889110001
4965,보안등,37.534354375599996,126.8440725398
4966,보안등,37.5342464167,126.8441262803
4967,보안등,37.5340489069,126.8442548801
4968,보안등,37.5344550411,126.84443212020001
4969,보안등,37.5343157633,126.84451330559999
4970,보안등,37.5341523914,126.8448401699
4971,보안등,37.533758815300004,126.8444830088
4972,보안등,37.5341523914,126.8448401699
4973,보안등,37.5341130146,126.84497500239999
4974,보안등,37.5338053268,126.84518393100001
4975,보안등,37.5337551025,126.84501715260001
4976,보안등,37.5335157187,126.8450262467
4977,보안등,37.5336574606,126.84476290209999
4978,보안등,37.5334396699,126.8446799694
4979,보안등,37.533250574200004,126.8444930022
4980,보안등,37.5335708057,126.84450512209999
4981,보안등,37.5334922083,126.8443454184
4982,보안등,37.5332650414,126.84425832040002
4983,보안등,37.5330732734,126.8439586734
4984,보안등,37.5330732734,126.8439586734
4985,보안등,37.5336641711,126.84424821290001
4986,보안등,37.5335476913,126.8439899299
4987,보안등,37.5340034144,126.8438515144
4988,보안등,37.5343089444,126.8436479019
4989,보안등,37.5342046579,126.84327724299999
4990,보안등,37.5338798974,126.8431791508
4991,보안등,37.5338222189,126.8435078318
4992,보안등,37.5335417828,126.8434060259
4993,보안등,37.533279797,126.8430854831
4994,보안등,37.533040041199996,126.84308575909999
4995,보안등,37.5330089319,126.84333857760001
4996,보안등,37.5329000198,126.84308130059999
4997,보안등,37.5328472335,126.8426841799
4998,보안등,37.5328730885,126.8423435768
4999,보안등,37.5332315533,126.8423112563
5000,보안등,37.5332242736,126.8427981115
5001,보안등,37.5334411597,126.84301284860001
5002,보안등,37.5335637595,126.8425194136
5003,보안등,37.533738460900004,126.842787981
5004,보안등,37.5337805042,126.84249248290001
5005,보안등,37.5338416769,126.8427590267
5006,보안등,37.5336934812,126.84230010110001
5007,보안등,37.5336609246,126.8420077019
5008,보안등,37.533152333400004,126.8416214981
5009,보안등,37.533470219899996,126.841363206
5010,보안등,37.5336718046,126.8416547942
5011,보안등,37.5331056571,126.84114856059999
5012,보안등,37.5300198085,126.84160900200001
5013,보안등,37.5296801179,126.841800691
5014,보안등,37.5332233934,126.8405955106
5015,보안등,37.5327934067,126.84104162770001
5016,보안등,37.5327750501,126.84126025120001
5017,보안등,37.533070892800005,126.8414945016
5018,보안등,37.5328405017,126.8416920775
5019,보안등,37.53280262,126.8419314465
5020,보안등,37.5325833129,126.84098912469999
5021,보안등,37.532725740100005,126.8402392771
5022,보안등,37.532725740100005,126.8402392771
5023,보안등,37.532725740100005,126.8402392771
5024,보안등,37.5331872871,126.8400134842
5025,보안등,,
5026,보안등,37.532851186100004,126.84012587040002
5027,보안등,37.5326770107,126.83958543860001
5028,보안등,37.533033953,126.8387006031
5029,보안등,37.5327520253,126.8386311773
5030,보안등,37.5325778634,126.8385662715
5031,보안등,37.5323783152,126.8386492926
5032,보안등,37.5322234407,126.8382595259
5033,보안등,37.5322789595,126.837943411
5034,보안등,37.5318487636,126.83763853090001
5035,보안등,37.5321012786,126.8374818532
5036,보안등,37.5322702552,126.8373793227
5037,보안등,37.532644355,126.8379068685
5038,보안등,37.5325477504,126.8381570008
5039,보안등,37.5326411332,126.83838296340001
5040,보안등,37.5333839952,126.8383079326
5041,보안등,37.5329433137,126.8382404348
5042,보안등,37.532805348000004,126.8378954325
5043,보안등,37.5326871446,126.8375732426
5044,보안등,37.5326999477,126.8371217908
5045,보안등,37.5326999477,126.8371217908
5046,보안등,37.5340208453,126.8375370868
5047,보안등,37.5340208453,126.8375370868
5048,보안등,37.5340208453,126.8375370868
5049,보안등,37.5340208453,126.8375370868
5050,보안등,37.5340208453,126.8375370868
5051,보안등,37.5340208453,126.8375370868
5052,보안등,37.5333839952,126.8383079326
5053,보안등,37.534397575700005,126.8376843716
5054,보안등,37.5343201577,126.83707945969999
5055,보안등,37.5343201577,126.83707945969999
5056,보안등,37.5349941902,126.8362935777
5057,보안등,37.5349941902,126.8362935777
5058,보안등,37.5349941902,126.8362935777
5059,보안등,37.5349941902,126.8362935777
5060,보안등,37.5349941902,126.8362935777
5061,보안등,37.5349941902,126.8362935777
5062,보안등,37.5349941902,126.8362935777
5063,보안등,37.5349941902,126.8362935777
5064,보안등,37.5349941902,126.8362935777
5065,보안등,37.5349941902,126.8362935777
5066,보안등,37.5349941902,126.8362935777
5067,보안등,37.5345846113,126.8368909561
5068,보안등,37.5349941902,126.8362935777
5069,보안등,37.5343201577,126.83707945969999
5070,보안등,37.5345480207,126.837406396
5071,보안등,37.5348124975,126.8371690155
5072,보안등,37.5350611508,126.8372179181
5073,보안등,37.5348084321,126.8368999725
5074,보안등,37.5347773792,126.8374456109
5075,보안등,37.5348241847,126.83767383
5076,보안등,37.5352435223,126.8370938567
5077,보안등,37.5350852065,126.8366951476
5078,보안등,37.5340208453,126.8375370868
5079,보안등,37.5349713423,126.8357366281
5080,보안등,37.5354059375,126.8357675812
5081,보안등,37.535501045,126.8354166291
5082,보안등,37.5358987637,126.8351706858
5083,보안등,37.5356994002,126.8350614886
5084,보안등,37.5358160412,126.83503396409999
5085,보안등,37.535631351199996,126.8351091587
5086,보안등,37.5352752237,126.8353298923
5087,보안등,37.5350988647,126.83543527629999
5088,보안등,37.5363342669,126.8346909004
5089,보안등,37.5364858493,126.83510207260001
5090,보안등,,
5091,보안등,37.5362104159,126.8349745999
5092,보안등,37.5363070626,126.8355987172
5093,보안등,37.5365381869,126.83554684209999
5094,보안등,37.5366713571,126.83593723879999
5095,보안등,37.5363692435,126.8359960569
5096,보안등,37.5362178104,126.8360140391
5097,보안등,37.5359443641,126.8358245563
5098,보안등,37.5357397385,126.8357536114
5099,보안등,37.5359009876,126.8365113205
5100,보안등,37.5360476178,126.8364733235
5101,보안등,37.5362407779,126.8362030527
5102,보안등,37.5364499047,126.83614149729999
5103,보안등,37.5367524634,126.83607883180001
5104,보안등,37.5366840335,126.8367624898
5105,보안등,37.536412989,126.8368104881
5106,보안등,37.5361508704,126.83686276620001
5107,보안등,37.535821855100004,126.8366887892
5108,보안등,37.535603141399996,126.8366590569
5109,보안등,37.5356282842,126.8365323948
5110,보안등,37.5311320466,126.8378562884
5111,보안등,37.5308225276,126.83803480819999
5112,보안등,37.5309896679,126.83797256129999
5113,보안등,37.5317329331,126.83799437290001
5114,보안등,37.5313220334,126.8379626782
5115,보안등,37.5309520288,126.8381862439
5116,보안등,37.5308418328,126.8382493856
5117,보안등,37.5306499899,126.83836644280001
5118,보안등,37.5304084473,126.83850962780001
5119,보안등,37.5303588923,126.838905482
5120,보안등,37.5304072079,126.8395172143
5121,보안등,37.5302508209,126.83960319270001
5122,보안등,37.5304088607,126.8398718903
5123,보안등,37.5307982295,126.8398397192
5124,보안등,37.530950564,126.8398215179
5125,보안등,37.5309549506,126.8396015717
5126,보안등,37.5309599972,126.83940334629999
5127,보안등,37.5309372514,126.83897653209999
5128,보안등,37.530973984,126.8391541902
5129,보안등,37.5312257115,126.83921157559999
5130,보안등,37.5312782399,126.83954284030001
5131,보안등,37.5312782399,126.83954284030001
5132,보안등,37.5313450123,126.8390853982
5133,보안등,37.5313450123,126.8390853982
5134,보안등,37.531593693400005,126.8392213074
5135,보안등,37.531185894000004,126.83875391049999
5136,보안등,37.531063949,126.83839530440001
5137,보안등,37.5313897442,126.8381931047
5138,보안등,37.5314107584,126.8384057567
5139,보안등,37.5318309998,126.8388782175
5140,보안등,37.531947910700005,126.8391801569
5141,보안등,37.5318341298,126.83939015819999
5142,보안등,37.5314204163,126.8398736875
5143,보안등,37.5320649136,126.8395504323
5144,보안등,37.5306381741,126.8381597693
5145,보안등,37.5320736594,126.8398203606
5146,보안등,37.5320822863,126.8400695851
5147,보안등,37.5321206657,126.8402002906
5148,보안등,37.5321021155,126.8404745766
5149,보안등,37.5321332374,126.84063573200001
5150,보안등,37.5323090422,126.8407839085
5151,보안등,37.531732775500004,126.84079361879999
5152,보안등,37.531517582199996,126.84083491870001
5153,보안등,37.5317461885,126.8405843992
5154,보안등,37.5317447408,126.8404464877
5155,보안등,37.531695574000004,126.84006735610001
5156,보안등,37.5313759091,126.8402078758
5157,보안등,37.531088926500004,126.83999794120001
5158,보안등,37.531088926500004,126.83999794120001
5159,보안등,37.5306853453,126.8400474517
5160,보안등,37.5304405141,126.84015884719999
5161,보안등,37.5304668419,126.8406392775
5162,보안등,37.5308042243,126.8404745125
5163,보안등,37.5311744681,126.8404246227
5164,보안등,37.531400695100004,126.84041407149999
5165,보안등,37.5313260155,126.84109214629999
5166,보안등,37.5310903961,126.8408856065
5167,보안등,37.5307362964,126.8409476783
5168,보안등,37.5305349244,126.8409488979
5169,보안등,37.530362035100005,126.84129319639999
5170,보안등,37.5305085792,126.84159246889999
5171,보안등,37.5307535379,126.8415750936
5172,보안등,37.530570503,126.84194747069999
5173,보안등,37.5309736687,126.841788908
5174,보안등,37.531410167800004,126.8417623039
5175,보안등,37.531847538200005,126.842050107
5176,보안등,37.5318074336,126.8417733441
5177,보안등,37.5318199554,126.84163732629999
5178,보안등,37.5317957282,126.841510211
5179,보안등,37.5314744135,126.84129559120001
5180,보안등,37.5312925114,126.84157135139999
5181,보안등,37.5309842332,126.8416042473
5182,보안등,37.5319370256,126.8412571624
5183,보안등,37.5320159296,126.84150793479999
5184,보안등,37.531972516799996,126.841720952
5185,보안등,37.531988645,126.841990299
5186,보안등,37.5324223029,126.8423997373
5187,보안등,37.5324223029,126.8423997373
5188,보안등,37.532008656,126.84240151270001
5189,보안등,37.531663476999995,126.8424646908
5190,보안등,37.5313028812,126.84252066
5191,보안등,37.5309985524,126.84254256950001
5192,보안등,37.5306104534,126.84251397
5193,보안등,37.5306189103,126.84291049299999
5194,보안등,37.5306421711,126.8433967017
5195,보안등,37.5306819962,126.8438056044
5196,보안등,37.530688414699995,126.84429942889999
5197,보안등,37.5309018855,126.84424909209999
5198,보안등,37.531299536300004,126.8442105907
5199,보안등,37.5315508542,126.8439594692
5200,보안등,37.5318921448,126.8442261025
5201,보안등,37.5318921448,126.8442261025
5202,보안등,37.5316879592,126.8435302799
5203,보안등,37.5313555057,126.84354206190001
5204,보안등,37.5312387509,126.84355328
5205,보안등,37.530996137399995,126.8431652767
5206,보안등,37.5315089097,126.84310718190001
5207,보안등,37.5316591513,126.8433445687
5208,보안등,37.5317299014,126.8430892959
5209,보안등,37.5316719152,126.8429147333
5210,보안등,37.5313437464,126.84269333399999
5211,보안등,37.5310851888,126.8427154861
5212,보안등,37.5308198664,126.8429353008
5213,보안등,37.532022519,126.8426624926
5214,보안등,37.5320424942,126.84304847700001
5215,보안등,37.532277053099996,126.8431377041
5216,보안등,37.5320901489,126.8434495643
5217,보안등,37.5323317594,126.84403387129998
5218,보안등,37.5325476536,126.84411307129999
